id,type,emne,navn,beskrivelse,avhenger_av,hjelpemiddel,instruks
annuitetslan-bestemme-rente,ferdighet,Rekker,Bestemme rentesatsen i et annuitetslån når terminbeløpet er kjent,"Eleven kan, når lånebeløp, nedbetalingstid og årlig terminbeløp er kjent, bestemme rentesatsen i et annuitetslån ved å løse annuitetslikningen numerisk eller grafisk med digitalt verktøy.",annuitetslan-oppsett,del2,"Gi eleven et lånebeløp, en nedbetalingstid og et kjent årlig terminbeløp for et annuitetslån, og be dem bestemme rentesatsen ved å løse annuitetslikningen med digitalt verktøy (numerisk eller grafisk)."
sammenligne-totale-renter-lan,ferdighet,Rekker,Sammenligne totale renter mellom to lånetilbud,"Eleven kan, gitt to ulike lånetilbud (med ulikt lånebeløp, rentesats og/eller nedbetalingstid), regne ut totalt innbetalt beløp for hvert tilbud og sammenligne hvor mye som totalt betales i renter.",annuitetslan-bestemme-rente,del2,"Gi eleven to ulike lånetilbud med oppgitt lånebeløp, rentesats/terminbeløp og nedbetalingstid, og be dem regne ut totalt innbetalt beløp og totale renter for hvert tilbud, og avgjøre hvilket tilbud som gir mest renter totalt."
rekursiv-sammenheng-begrep,begrep,Rekursjon og programmering,Rekursiv sammenheng,"Eleven vet at en følge kan defineres rekursivt ved at hvert ledd uttrykkes ved forrige ledd (eller flere tidligere ledd), i motsetning til en eksplisitt formel som gir a_n direkte ut fra n.",folge-og-rekke-begrep,begge,
beskrive-rekursiv-sammenheng-fra-data,ferdighet,Rekursjon og programmering,Beskrive en rekursiv sammenheng ut fra en tallfølge,"Eleven kan, gitt de første leddene i en tallfølge fra en praktisk situasjon, finne mønsteret mellom påfølgende ledd og formulere den rekursive sammenhengen a_n = a_(n−1) + (uttrykk avhengig av n).",rekursiv-sammenheng-begrep,del2,"Gi eleven de første fem–seks leddene i en tallfølge fra en praktisk situasjon (f.eks. daglige sparebeløp som øker med et voksende beløp), og be dem finne mønsteret og formulere den rekursive sammenhengen mellom leddene."
programmere-rekursiv-folge,ferdighet,Rekursjon og programmering,Skrive et program som beregner og skriver ut ledd i en rekursivt definert følge,"Eleven kan skrive et program med en løkke som, gitt en rekursiv sammenheng og en startverdi, beregner og skriver ut et gitt antall ledd i følgen.",rekursiv-sammenheng-begrep,del2,"Gi eleven en rekursiv sammenheng (f.eks. a_n = (a_(n−1) − 1)²) og en startverdi, og be dem skrive et program med en løkke som regner ut og skriver ut et gitt antall av de første leddene. Be dem legge ved skjermbilde av både kode og resultat."
bruke-program-til-a-finne-tidspunkt,ferdighet,Rekursjon og programmering,Utvide et program til å finne når en rekursiv følge når en gitt grense,"Eleven kan utvide et program for en rekursivt definert følge med en telleteller og en betingelse (f.eks. en while-løkke), slik at programmet finner og skriver ut hvilket ledd (eller hvilket tidspunkt) som først når eller overstiger en gitt grenseverdi.",programmere-rekursiv-folge;beskrive-rekursiv-sammenheng-fra-data,del2,"Gi eleven en rekursiv sammenheng fra en praktisk situasjon (f.eks. sparing) og et mål (f.eks. et beløp), og be dem skrive et program som teller antall ledd/dager til grensen er nådd, og skrive ut svaret. Be dem legge ved skjermbilde av kode og resultat."
konvergens-rekursiv-folge,ferdighet,Rekursjon og programmering,Undersøke om en rekursivt definert følge konvergerer,"Eleven kan, ved å regne ut eller programmere flere ledd for ulike startverdier, undersøke og avgjøre om det finnes startverdier som gjør en rekursivt definert følge konvergent, og eventuelt finne slike verdier.",programmere-rekursiv-folge,del2,"Gi eleven en rekursiv sammenheng (f.eks. a_n = (a_(n−1) − 1)²) og be dem undersøke, ved regning eller programmering av flere startverdier, om det finnes et heltall a_1 som gjør følgen konvergent, med begrunnelse."
antiderivert-begrep,begrep,Integrasjonsteknikker,Antiderivert (ubestemt integral),"Eleven vet at F er en antiderivert til f dersom F'(x) = f(x), at alle antideriverte til f skiller seg med en konstant C, og at det ubestemte integralet ∫f(x)dx skrives som F(x) + C.",,del1,
grunnleggende-integrasjonsregler-begrep,begrep,Integrasjonsteknikker,Grunnleggende integrasjonsregler,"Eleven kjenner de grunnleggende reglene for ubestemt integrasjon: potensregelen (∫x^n dx = x^(n+1)/(n+1) + C for n ≠ −1), ∫e^x dx = e^x + C, ∫1/x dx = ln|x| + C, og at integralet av en sum er summen av integralene.",antiderivert-begrep,del1,
integrere-potens-og-eksponentialuttrykk,ferdighet,Integrasjonsteknikker,Integrere summer av potens- og eksponentialledd,"Eleven kan finne det ubestemte eller bestemte integralet av en funksjon satt sammen av potensledd og eksponentialledd (f.eks. e^(2x) + x), ledd for ledd, for hånd.",grunnleggende-integrasjonsregler-begrep,del1,"Gi eleven et integral av en sum av potens- og/eller eksponentialledd (ubestemt eller med grenser), og be dem regne det ut for hånd, ledd for ledd."
integrasjon-substitusjon-begrep,begrep,Integrasjonsteknikker,Substitusjonsmønster i integrasjon,"Eleven vet at et integral på formen ∫f'(x)·g(f(x))dx kan løses ved å gjenkjenne at en faktor er den deriverte av et uttrykk som opptrer andre steder i integranden (f.eks. ∫(ln x)²/x dx, der 1/x er den deriverte av ln x), og innføre en hjelpevariabel u for det indre uttrykket.",antiderivert-begrep,del1,
integrere-ved-a-gjenkjenne-monster,ferdighet,Integrasjonsteknikker,Integrere ved å gjenkjenne et substitusjonsmønster,"Eleven kan integrere et uttrykk der en faktor er den deriverte av et uttrykk i nevneren eller inni en sammensatt funksjon (f.eks. (ln x)²/x), ved å innføre en hjelpevariabel og integrere med hensyn på denne, for hånd.",integrasjon-substitusjon-begrep,del1,"Gi eleven et integral der man kan gjenkjenne at en faktor er den deriverte av et uttrykk andre steder i integranden (f.eks. ∫(ln x)²/x dx), og be dem løse det for hånd ved å innføre en hjelpevariabel."
delvis-integrasjon-begrep,begrep,Integrasjonsteknikker,Delvis integrasjon,"Eleven kjenner formelen for delvis integrasjon, ∫u·v' dx = u·v − ∫u'·v dx, og vet når den er egnet (typisk et produkt av et polynom og en eksponential- eller logaritmefunksjon).",antiderivert-begrep,del1,
integrere-med-delvis-integrasjon,ferdighet,Integrasjonsteknikker,Integrere et produkt med delvis integrasjon,"Eleven kan integrere et produkt av to funksjoner (f.eks. x·e^x) ved å bruke delvis integrasjon, med et fornuftig valg av hvilken faktor som deriveres og hvilken som integreres.",delvis-integrasjon-begrep,del1,"Gi eleven et integral av et produkt av et polynom og en eksponentialfunksjon (f.eks. ∫x·e^x dx), og be dem løse det for hånd med delvis integrasjon."
bestemme-funksjon-fra-derivert-og-punkt,ferdighet,Integrasjonsteknikker,Bestemme en funksjon fra den deriverte og et kjent punkt,"Eleven kan, gitt et uttrykk for f'(x) og at grafen til f går gjennom et kjent punkt, finne den ubestemte antideriverte og bruke punktet til å bestemme integrasjonskonstanten, og dermed finne f(x) entydig.",integrere-potens-og-eksponentialuttrykk,del1,"Gi eleven et uttrykk for f'(x) og et punkt grafen til f går gjennom, og be dem bestemme f(x) entydig, for hånd."
bestemt-integral-begrep,begrep,Det bestemte integralet og fundamentalteoremet,Det bestemte integralet,"Eleven vet at det bestemte integralet ∫[a,b] f(x)dx representerer det fortegnsbestemte arealet mellom grafen til f og x-aksen på intervallet [a,b] (areal under x-aksen telles negativt), og at det regnes ut som F(b) − F(a) for en antiderivert F av f.",antiderivert-begrep,del1,
fundamentalteorem-begrep,begrep,Det bestemte integralet og fundamentalteoremet,Analysens fundamentalteorem,"Eleven kan gjøre rede for analysens fundamentalteorem, som knytter sammen derivasjon og integrasjon: hvis F er en antiderivert til f, er ∫[a,b] f(x)dx = F(b) − F(a). Eleven forstår også konsekvensen at hvis G(x) = ∫[a,x] f(t)dt, så er G'(x) = f(x) — den deriverte av «arealfunksjonen» er selve funksjonen.",bestemt-integral-begrep,del1,
beregne-bestemt-integral,ferdighet,Det bestemte integralet og fundamentalteoremet,Beregne verdien av et bestemt integral,"Eleven kan beregne verdien av et bestemt integral ved å finne en antiderivert og sette inn grensene ved hjelp av fundamentalteoremet, for hånd.",fundamentalteorem-begrep;integrere-potens-og-eksponentialuttrykk,del1,"Gi eleven et bestemt integral av en funksjon satt sammen av kjente ledd (potens, eksponential, evt. med substitusjons- eller delvis integrasjonsmønster), og be dem regne det ut for hånd."
areal-med-fortegn-begrep,begrep,Det bestemte integralet og fundamentalteoremet,Areal og fortegn i det bestemte integralet,"Eleven vet at det bestemte integralet gir et fortegnsbestemt areal (positivt der grafen ligger over x-aksen, negativt der den ligger under), og at det faktiske (uskilte) arealet mellom grafen og x-aksen over et intervall med fortegnsskifte må regnes ut ved å dele opp intervallet i punktene der grafen skjærer x-aksen, og summere de numeriske verdiene av hvert delintegral.",bestemt-integral-begrep,del1,
velge-riktig-integraluttrykk-for-areal,ferdighet,Det bestemte integralet og fundamentalteoremet,Velge riktig kombinasjon av integraler for et gitt areal,"Eleven kan, gitt en graf med et markert areal som ligger både over og under x-aksen, avgjøre hvilken kombinasjon av bestemte integraler (med riktige grenser og fortegn) som faktisk gir det markerte arealet, og begrunne valget.",areal-med-fortegn-begrep,del1,"Vis eleven en graf med et markert areal som ligger delvis over og delvis under x-aksen, sammen med flere alternative integraluttrykk, og be dem avgjøre hvilket uttrykk som gir det markerte arealet, med begrunnelse."
beregne-areal-mellom-graf-og-x-akse,ferdighet,Det bestemte integralet og fundamentalteoremet,Beregne arealet mellom en graf og x-aksen,"Eleven kan beregne det faktiske arealet mellom grafen til en funksjon og x-aksen over et gitt intervall, også når grafen skifter fortegn i intervallet, ved å dele opp riktig og summere de numeriske arealverdiene.",velge-riktig-integraluttrykk-for-areal,del1,"Gi eleven en funksjon og et intervall der grafen skifter fortegn, og be dem beregne det faktiske (markerte) arealet mellom grafen og x-aksen, for hånd."
resonnere-om-losninger-integrallikning,ferdighet,Det bestemte integralet og fundamentalteoremet,Resonnere om antall løsninger av en likning med bestemt integral,"Eleven kan, ut fra en skisse av grafen til f, forklare hvorfor en likning på formen ∫[a,b] f(x)dx = 0 kan ha mer enn én løsning for den ukjente grensen a (fordi arealene over og under x-aksen kan kansellere hverandre på flere måter), og bruke grafen til å anslå omtrent hvor de andre løsningene ligger.",areal-med-fortegn-begrep,del1,"Gi eleven grafen til en funksjon og en likning ∫[a,b] f(x)dx = 0 der én løsning for a allerede er oppgitt, og be dem forklare hvorfor det kan finnes flere løsninger og anslå omtrent hvor den andre løsningen ligger, ut fra grafen."
beregne-areal-mellom-to-grafer,ferdighet,Det bestemte integralet og fundamentalteoremet,Beregne arealet mellom to grafer,"Eleven kan finne arealet av området som er avgrenset av grafene til to funksjoner, ved å bestemme skjæringspunktene, sette opp differansen mellom funksjonene, og integrere differansen over riktig intervall.",beregne-bestemt-integral,del1,"Gi eleven to funksjonsuttrykk, og be dem finne skjæringspunktene og beregne arealet av området avgrenset av de to grafene, for hånd."
lose-likning-med-bestemt-integral,ferdighet,Det bestemte integralet og fundamentalteoremet,Løse en likning der en ukjent grense inngår i et bestemt integral,"Eleven kan løse en likning på formen ∫[0,x] f(t)dt = k for den ukjente øvre grensen x, med digitalt verktøy, og gi en praktisk tolkning av løsningen i konteksten funksjonen beskriver (f.eks. at akkumulert inntekt når et gitt beløp på et bestemt tidspunkt).",fundamentalteorem-begrep;beregne-bestemt-integral,del2,"Gi eleven en modellfunksjon f(t) og en likning ∫[0,x] f(t)dt = k, og be dem løse likningen for x med digitalt verktøy, og gi en praktisk tolkning av svaret i konteksten modellen beskriver."
tangent-begrep,begrep,Funksjonsdrøfting med derivasjon og integrasjon,Tangent,"Eleven vet at en tangent er den rette linjen som tangerer grafen til en funksjon i ett punkt, og at stigningstallet til tangenten er lik den momentane vekstfarten (den deriverte) til funksjonen i tangeringspunktet.",,del1,
tolke-tangent-fra-graf,ferdighet,Funksjonsdrøfting med derivasjon og integrasjon,Lese av og tolke stigningstallet til en tegnet tangent,"Eleven kan lese av stigningstallet til en tegnet tangentlinje på en graf (fra to punkter linjen går gjennom, eller fra en oppgitt likning), og bruke dette til å tolke den momentane vekstfarten (den deriverte) til funksjonen i tangeringspunktet.",tangent-begrep,del1,"Vis eleven en graf med en eller flere tegnede tangentlinjer i oppgitte punkter, og be dem lese av eller regne ut stigningstallet til tangentene, og forklare hva stigningstallet forteller om funksjonens vekstfart i punktet."
sammenligne-kostnad-inntekt-grafer,ferdighet,Funksjonsdrøfting med derivasjon og integrasjon,Sammenligne to varers kostnads- og inntektsgrafer for å finne størst overskudd,"Eleven kan, ut fra grafene til kostnads- og inntektsfunksjonene for to ulike varer (uten oppgitte funksjonsuttrykk), avgjøre hvilken vare som kan gi størst overskudd og omtrent hvor mange enheter som må produseres og selges, og lese av og sammenligne priser mellom varene direkte fra grafene.",tolke-tangent-fra-graf,del1,"Vis eleven grafene til kostnads- og inntektsfunksjonene for to varer i samme koordinatsystem, uten oppgitte funksjonsuttrykk, og be dem avgjøre hvilken vare som kan gi størst overskudd og anslå ved hvilket antall enheter, med begrunnelse ut fra grafene, samt lese av og sammenligne prisene på varene."
finne-laveste-enhetskostnad-fra-graf,ferdighet,Funksjonsdrøfting med derivasjon og integrasjon,Bruke en graf til å finne laveste mulige enhetskostnad,"Eleven kan forklare at gjennomsnittlig enhetskostnad K(x)/x tilsvarer stigningstallet til en linje fra origo til punktet (x, K(x)) på kostnadsgrafen, at denne enhetskostnaden er lavest der linjen fra origo er tangent til kostnadsgrafen, og bruke dette til å bestemme den laveste enhetskostnaden fra en graf.",tolke-tangent-fra-graf;tangent-begrep,del1,"Vis eleven grafen til en kostnadsfunksjon sammen med tangentlinjer i to oppgitte punkter, og be dem forklare hvordan grafen kan brukes til å finne laveste mulige enhetskostnad, og bestemme denne enhetskostnaden."
rekonstruere-funksjonsuttrykk-fra-graf,ferdighet,Funksjonsdrøfting med derivasjon og integrasjon,Bestemme funksjonsuttrykk fra punkter og tangenter på en graf,"Eleven kan, ut fra en graf som viser en andregradsfunksjon (f.eks. en kostnadsfunksjon) sammen med tangentlinjer i to oppgitte punkter, og en lineær funksjon (f.eks. en inntektsfunksjon) som går gjennom kjente punkter, sette opp de eksplisitte funksjonsuttrykkene.",sammenligne-kostnad-inntekt-grafer;finne-laveste-enhetskostnad-fra-graf;tangent-begrep,del1,"Gi eleven en graf med en andregradsfunksjon og tangentlinjer i to oppgitte punkter på den, samt en lineær funksjon gjennom kjente punkter, og be dem bruke informasjonen til å bestemme de eksplisitte funksjonsuttrykkene."
eksponentiell-vekstmodell-begrep,begrep,Eksponentiell og logistisk vekst,Eksponentiell vekstmodell,"Eleven vet at en eksponentiell modell f(t) = a·e^(kt+m) beskriver en størrelse som vokser (k > 0) eller avtar (k < 0) med en vekstfart som er proporsjonal med selve størrelsen, og kan tolke konstantene i modellen.",,del2,
logistisk-vekstmodell-begrep,begrep,Eksponentiell og logistisk vekst,Logistisk vekstmodell,"Eleven vet at en logistisk modell på formen I(t) = B/(1 + a·e^(−kt)) beskriver en størrelse som i starten vokser tilnærmet eksponentielt, men flater ut og nærmer seg en øvre grense B når t blir stor (S-formet graf), og kan tolke konstantene B, a og k.",eksponentiell-vekstmodell-begrep,del2,
derivere-og-tolke-eksponentiell-modell,ferdighet,Eksponentiell og logistisk vekst,Derivere en eksponentiell modell og tolke svaret praktisk,"Eleven kan derivere en eksponentiell vekstmodell i et gitt tidspunkt, løse likninger av typen f'(t) = k for å finne når veksten har en gitt verdi, og gi en praktisk tolkning av både funksjonsverdien og den deriverte i konteksten modellen beskriver.",eksponentiell-vekstmodell-begrep,del2,"Gi eleven en eksponentiell vekstmodell og et konkret tidspunkt, og be dem derivere modellen og finne den deriverte i dette tidspunktet, løse en likning der den deriverte er lik en gitt verdi, og gi praktiske tolkninger av begge svarene."
sammenligne-vekstfart-to-modeller,ferdighet,Eksponentiell og logistisk vekst,Sammenligne vekstfarten til to eksponentielle modeller,"Eleven kan, gitt to eksponentielle modeller for to ulike størrelser, bruke digitalt verktøy til å finne når veksten (den deriverte) i de to modellene er like stor, og bestemme verdien av veksten på dette tidspunktet.",derivere-og-tolke-eksponentiell-modell,del2,"Gi eleven to eksponentielle vekstmodeller for to ulike størrelser, og be dem finne tidspunktet der veksten (den deriverte) i de to modellene er like stor, og bestemme hvor stor denne veksten er, med digitalt verktøy."
tilpasse-logistisk-modell-fra-tabell,ferdighet,Eksponentiell og logistisk vekst,Tilpasse en logistisk modell til et datasett og vurdere gyldighetsområdet,"Eleven kan bruke digitalt verktøy (regresjon) til å bestemme konstantene B, a og k i en logistisk modell ut fra en tabell med sammenhørende måledata, og vurdere hvilket tidsintervall modellen med rimelighet er gyldig for.",logistisk-vekstmodell-begrep,del2,"Gi eleven en tabell med sammenhørende måledata som viser en S-formet utvikling over tid (rask vekst i starten, som flater ut), og be dem bruke digitalt verktøy til å bestemme en logistisk modell B/(1+a·e^(−kt)) som passer dataene, og vurdere modellens gyldighetsområde."
finne-sterkest-vekst-logistisk-modell,ferdighet,Eksponentiell og logistisk vekst,Finne når veksten er størst i en logistisk modell,"Eleven kan, for en logistisk modell, bruke digitalt verktøy til å finne tidspunktet der veksten (den deriverte) er størst, og bestemme hvor stor veksten er på dette tidspunktet.",tilpasse-logistisk-modell-fra-tabell,del2,"Gi eleven en logistisk modell (eventuelt en modell eleven selv har tilpasset fra en tabell), og be dem finne tidspunktet der veksten er størst og bestemme størrelsen på veksten der, med digitalt verktøy."
vurdere-trend-og-prognose-salg,ferdighet,Eksponentiell og logistisk vekst,Vurdere om en trend i salgsdata vil nå et mål,"Eleven kan, ut fra en tabell med salgstall for de første ukene som viser en trend som flater ut, bruke digitalt verktøy til å tilpasse en egnet modell, og bruke modellen til å vurdere om et langsiktig salgsmål med rimelighet vil bli nådd.",eksponentiell-vekstmodell-begrep;logistisk-vekstmodell-begrep,del2,"Gi eleven en tabell med ukentlige salgstall som viser en trend som flater ut over tid, og et langsiktig måltall for totalt salg, og be dem tilpasse en egnet modell med digitalt verktøy og vurdere om målet med rimelighet vil bli nådd."
kostnad-inntekt-overskudd-begrep,begrep,"Økonomisk modellering: kostnad, inntekt og grensestørrelser","Kostnad, inntekt og overskudd","Eleven vet at kostnadsfunksjonen K(x) gir kostnaden ved å produsere x enheter, inntektsfunksjonen I(x) gir inntekten ved å selge x enheter, og at overskuddet er differansen mellom inntekt og kostnad, O(x) = I(x) − K(x).",,del2,
grensekostnad-grenseinntekt-begrep,begrep,"Økonomisk modellering: kostnad, inntekt og grensestørrelser",Grensekostnad og grenseinntekt,"Eleven vet at grensekostnaden K'(x) er den deriverte av kostnadsfunksjonen og tilnærmet lik kostnaden ved å produsere én ekstra enhet ved produksjonsnivå x, at grenseinntekten I'(x) tilsvarende er den deriverte av inntektsfunksjonen, og at størst overskudd oppnås der grensekostnad og grenseinntekt er like (O'(x) = 0).",kostnad-inntekt-overskudd-begrep,del2,
tolke-grensekostnad-praktisk,ferdighet,"Økonomisk modellering: kostnad, inntekt og grensestørrelser",Beregne og tolke grensekostnaden i et gitt produksjonsnivå,"Eleven kan derivere en kostnadsfunksjon og regne ut grensekostnaden K'(x) i et gitt produksjonsnivå, og gi en praktisk tolkning av tallverdien i konteksten produksjonen beskriver.",grensekostnad-grenseinntekt-begrep,del2,"Gi eleven en kostnadsfunksjon K(x) og et gitt produksjonsnivå, og be dem regne ut grensekostnaden K'(x) i dette nivået, med digitalt verktøy, og gi en praktisk tolkning av svaret."
modellere-kostnadsfunksjon-fra-tabell,ferdighet,"Økonomisk modellering: kostnad, inntekt og grensestørrelser",Vurdere om en kostnadsmodell passer med tabelldata,"Eleven kan, ut fra en tabell med sammenhørende produksjonsmengde og kostnad, undersøke om en gitt eller antatt kostnadsmodell passer med dataene, og bruke modellen videre til å analysere overskudd.",kostnad-inntekt-overskudd-begrep,del2,"Gi eleven en tabell med produksjonsmengder og tilhørende kostnader, og en foreslått kostnadsmodell, og be dem undersøke om modellen passer med tabellverdiene, med digitalt verktøy."
bestemme-storst-overskudd-derivasjon,ferdighet,"Økonomisk modellering: kostnad, inntekt og grensestørrelser",Bestemme produksjonsmengden som gir størst overskudd,"Eleven kan, ut fra eksplisitte uttrykk (eller modeller bestemt fra data) for kostnad og inntekt, sette opp overskuddsfunksjonen og bruke derivasjon til å finne produksjonsmengden som gir størst mulig overskudd.",grensekostnad-grenseinntekt-begrep;modellere-kostnadsfunksjon-fra-tabell,del2,"Gi eleven en kostnadsfunksjon og en inntektsfunksjon (eventuelt kostnadsdata som må modelleres først), og be dem sette opp overskuddsfunksjonen og bruke derivasjon til å finne produksjonsmengden som gir størst overskudd, med digitalt verktøy."
bestemme-hoyeste-inntekt-fra-ettersporsel,ferdighet,"Økonomisk modellering: kostnad, inntekt og grensestørrelser",Finne prisen som gir høyest inntekt ut fra en etterspørselsfunksjon,"Eleven kan, gitt en etterspørselsfunksjon E(p) som beskriver antall solgte enheter ved en gitt pris p, sette opp inntektsfunksjonen I(p) = p·E(p), og bruke derivasjon til å finne prisen som gir høyest inntekt.",kostnad-inntekt-overskudd-begrep,del2,"Gi eleven en etterspørselsfunksjon E(p) med et gyldig prisintervall, og be dem sette opp inntektsuttrykket I(p) og bruke derivasjon til å finne prisen som gir høyest inntekt, med digitalt verktøy."
minimere-gjennomsnittskostnad,ferdighet,"Økonomisk modellering: kostnad, inntekt og grensestørrelser",Finne produksjonsmengden som gir laveste gjennomsnittskostnad,"Eleven kan, ut fra en kostnadsfunksjon, sette opp uttrykket for gjennomsnittlig enhetskostnad K(x)/x, og bruke derivasjon til å bestemme produksjonsmengden som gir lavest mulig enhetskostnad.",grensekostnad-grenseinntekt-begrep,del2,"Gi eleven en kostnadsfunksjon K(x), og be dem sette opp gjennomsnittskostnaden K(x)/x og bruke derivasjon til å finne produksjonsmengden som gir lavest enhetskostnad, samt selve enhetskostnaden, med digitalt verktøy."
finne-overskuddsintervall,ferdighet,"Økonomisk modellering: kostnad, inntekt og grensestørrelser",Finne produksjonsmengder som gir overskudd,"Eleven kan, gitt uttrykk for kostnad og inntekt, løse ulikheten I(x) > K(x) for å finne hvilke produksjonsmengder som gir overskudd (positiv fortjeneste), med digitalt verktøy.",kostnad-inntekt-overskudd-begrep,del2,"Gi eleven en kostnadsfunksjon og en inntektsfunksjon, og be dem finne intervallet av produksjonsmengder som gir overskudd, med digitalt verktøy."
stokastisk-variabel-begrep,begrep,"Sannsynlighetsfordelinger: forventningsverdi, varians og simulering",Stokastisk variabel og sannsynlighetsfordeling,"Eleven vet at en stokastisk variabel er en variabel hvis verdi er utfallet av et tilfeldig forsøk, at sannsynlighetsfordelingen til variabelen angir sannsynligheten for hver mulige verdi, og at summen av alle sannsynlighetene i fordelingen må være 1.",,del1,
